"CanonicalName","CN","Created","createTimeStamp","Deleted","Description","DisplayName","DistinguishedName","dSCorePropagationData","extensionAttribute10","extensionAttribute11","extensionAttribute12","extensionAttribute13","extensionAttribute14","extensionAttribute15","GroupCategory","GroupScope","groupType","HomePage","instanceType","isDeleted","LastKnownParent","legacyExchangeDN","mail","mailNickname","ManagedBy","member","MemberOf","Members","Modified","modifyTimeStamp","msExchArbitrationMailbox","msExchPoliciesIncluded","msExchRecipientDisplayType","msExchVersion","Name","nTSecurityDescriptor","ObjectCategory","ObjectClass","ObjectGUID","objectSid","ProtectedFromAccidentalDeletion","proxyAddresses","reportToOriginator","SamAccountName","sAMAccountType","sDRightsEffective","showInAddressBook","SID","SIDHistory","uSNChanged","uSNCreated","whenChanged","whenCreated","PropertyNames","AddedProperties","RemovedProperties","ModifiedProperties","PropertyCount","GroupNames"
"intbca.gov.tw/MOF/B01ROOT/B01/B011K00/B011K00","B011K00","2012/9/10 下午 06:59:13","2012/9/10 下午 06:59:13",,,"B011K00秘書室","CN=B011K00,OU=B011K00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","B011K00秘書室","B011K00秘書室","B011K00秘書室","B011K00秘書室","B011K00秘書室","B011K00秘書室","Security","Universal","-2147483640",,"4",,,"/o=INTBCA/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=B011K00","B011K00@ntbca.gov.tw","B011K00",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2024/1/22 下午 02:28:16","2024/1/22 下午 02:28:16","CN=SystemMailbox{1f05a927-df5e-4980-a7f1-345a79b15ad1},CN=Users,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","1073741833","44220983382016","B011K00","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","de66455d-1b8b-4865-9269-9be7a8d7fdb7","S-1-5-21-679905514-346105766-3537659097-10518","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","B011K00","268435456","15","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-679905514-346105766-3537659097-10518","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","353955352","16877","2024/1/22 下午 02:28:16","2012/9/10 下午 06:59:13","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","54","B01"
"intbca.gov.tw/MOF/B01ROOT/B01/B011Q00/B011Q05/B011Q05","B011Q05","2012/9/10 下午 07:02:08","2012/9/10 下午 07:02:08",,,"B011Q05稅務資訊科資整及管制股","CN=B011Q05,OU=B011Q05,OU=B011Q00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","B011Q05稅務資訊科資整及管制股(停用)","B011Q05稅務資訊科資整及管制股(停用)","B011Q05稅務資訊科資整及管制股(停用)","B011Q05稅務資訊科資整及管制股(停用)","B011Q05稅務資訊科資整及管制股(停用)","B011Q05稅務資訊科資整及管制股(停用)","Security","Universal","-2147483640",,"4",,,"/o=INTBCA/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=B011Q05","B011Q05@ntbca.gov.tw","B011Q05",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2023/1/15 下午 01:26:44","2023/1/15 下午 01:26:44","CN=SystemMailbox{1f05a927-df5e-4980-a7f1-345a79b15ad1},CN=Users,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","1073741833","44220983382016","B011Q05","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","2de73d69-2db2-4da2-87db-bbd0de83652c","S-1-5-21-679905514-346105766-3537659097-10549","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","B011Q05","268435456","15","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-679905514-346105766-3537659097-10549","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","193398661","16890","2023/1/15 下午 01:26:44","2012/9/10 下午 07:02:08","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","54","B011Q00"
"intbca.gov.tw/MOF/B01ROOT/B01/B011Q00/B011Q01/B011Q01","B011Q01","2012/9/10 下午 07:01:29","2012/9/10 下午 07:01:29",,,"B011Q01稅務資訊科系統一股","CN=B011Q01,OU=B011Q01,OU=B011Q00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","B011Q01徵收及資訊組系統一股","B011Q01徵收及資訊組系統一股","B011Q01徵收及資訊組系統一股","B011Q01徵收及資訊組系統一股","B011Q01徵收及資訊組系統一股","B011Q01徵收及資訊組系統一股","Security","Universal","-2147483640",,"4",,,"/o=INTBCA/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=B011Q01","B011Q01@ntbca.gov.tw","B011Q01",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2024/9/13 上午 11:44:21","2024/9/13 上午 11:44:21","CN=SystemMailbox{1f05a927-df5e-4980-a7f1-345a79b15ad1},CN=Users,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","1073741833","44220983382016","B011Q01","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","7092f36b-458d-41f3-b01f-9a1b654b0901","S-1-5-21-679905514-346105766-3537659097-10545","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","B011Q01","268435456","15","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-679905514-346105766-3537659097-10545","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","482795058","16891","2024/9/13 上午 11:44:21","2012/9/10 下午 07:01:29","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","54","B011Q00"
"intbca.gov.tw/MOF/B01ROOT/B01/B011N00/B011N03/B011N03","B011N03","2012/9/10 下午 07:01:19","2012/9/10 下午 07:01:19",,,"B011N03政風室三股","CN=B011N03,OU=B011N03,OU=B011N00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","B011N03政風室三股","B011N03政風室三股","B011N03政風室三股","B011N03政風室三股","B011N03政風室三股","B011N03政風室三股","Security","Universal","-2147483640",,"4",,,"/o=INTBCA/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=B011N03","B011N03@ntbca.gov.tw","B011N03",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2023/3/10 下午 01:40:34","2023/3/10 下午 01:40:34","CN=SystemMailbox{1f05a927-df5e-4980-a7f1-345a79b15ad1},CN=Users,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","1073741833","44220983382016","B011N03","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","9b86cc72-8d53-4c6a-8833-5f66408a5f55","S-1-5-21-679905514-346105766-3537659097-10536","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","B011N03","268435456","15","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-679905514-346105766-3537659097-10536","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","209843386","16901","2023/3/10 下午 01:40:34","2012/9/10 下午 07:01:19","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","54","B011N00"
"intbca.gov.tw/MOF/B01ROOT/B01/B011K00/B011K03/B011K03","B011K03","2012/9/10 下午 07:00:11","2012/9/10 下午 07:00:11",,,"B011K03秘書室文書股","CN=B011K03,OU=B011K03,OU=B011K00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","B011K03秘書室文書股","B011K03秘書室文書股","B011K03秘書室文書股","B011K03秘書室文書股","B011K03秘書室文書股","B011K03秘書室文書股","Security","Universal","-2147483640",,"4",,,"/o=INTBCA/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=B011K03","B011K03@ntbca.gov.tw","B011K03",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2024/7/1 上午 10:32:21","2024/7/1 上午 10:32:21","CN=SystemMailbox{1f05a927-df5e-4980-a7f1-345a79b15ad1},CN=Users,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","1073741833","44220983382016","B011K03","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","9da24577-4d27-4300-9a74-ecaab8393557","S-1-5-21-679905514-346105766-3537659097-10521","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","B011K03","268435456","15","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-679905514-346105766-3537659097-10521","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","441261704","16905","2024/7/1 上午 10:32:21","2012/9/10 下午 07:00:11","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","54","B011K00"
"intbca.gov.tw/MOF/B01ROOT/B01/B011D00/B011D01/B011D01","B011D01","2012/9/10 下午 06:58:01","2012/9/10 下午 06:58:01",,,"B011D01徵收科徵退股","CN=B011D01,OU=B011D01,OU=B011D00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","B011D01徵收科徵退股","B011D01徵收科徵退股","B011D01徵收科徵退股","B011D01徵收科徵退股","B011D01徵收科徵退股","B011D01徵收科徵退股","Security","Universal","-2147483640",,"4",,,"/o=INTBCA/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=B011D01","B011D01@ntbca.gov.tw","B011D01",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2023/1/13 下午 08:01:12","2023/1/13 下午 08:01:12","CN=SystemMailbox{1f05a927-df5e-4980-a7f1-345a79b15ad1},CN=Users,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","1073741833","44220983382016","B011D01","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","1f1c4382-b5e8-4dc7-97a3-53efeccaa868","S-1-5-21-679905514-346105766-3537659097-10481","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","B011D01","268435456","15","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-679905514-346105766-3537659097-10481","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","192815892","16913","2023/1/13 下午 08:01:12","2012/9/10 下午 06:58:01","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","53","B011D00"
"intbca.gov.tw/MOF/B01ROOT/B01/B011F00/B011F07/B011F07","B011F07","2012/9/10 下午 06:58:32","2012/9/10 下午 06:58:32",,,"B011F07綜合規劃科管制考核股","CN=B011F07,OU=B011F07,OU=B011F00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","B011F07綜合行政組管考及覆核股","B011F07綜合行政組管考及覆核股","B011F07綜合行政組管考及覆核股","B011F07綜合行政組管考及覆核股","B011F07綜合行政組管考及覆核股","B011F07綜合行政組管考及覆核股","Security","Universal","-2147483640",,"4",,,"/o=INTBCA/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=B011F07","B011F07@ntbca.gov.tw","B011F07",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2024/8/1 下午 02:32:21","2024/8/1 下午 02:32:21","CN=SystemMailbox{1f05a927-df5e-4980-a7f1-345a79b15ad1},CN=Users,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","1073741833","44220983382016","B011F07","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","8c6b1390-6276-41db-adda-539902daa814","S-1-5-21-679905514-346105766-3537659097-10499","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","B011F07","268435456","15","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-679905514-346105766-3537659097-10499","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","457201468","16926","2024/8/1 下午 02:32:21","2012/9/10 下午 06:58:32","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","54","B011F00"
"intbca.gov.tw/MOF/B01ROOT/B01/B011D00/B011D00","B011D00","2012/9/10 下午 06:58:01","2012/9/10 下午 06:58:01",,,"B011D00徵收科","CN=B011D00,OU=B011D00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","B011D00徵收科","B011D00徵收科","B011D00徵收科","B011D00徵收科","B011D00徵收科","B011D00徵收科","Security","Universal","-2147483640",,"4",,,"/o=INTBCA/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=B011D00","B011D00@ntbca.gov.tw","B011D00",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2023/1/13 下午 08:12:58","2023/1/13 下午 08:12:58","CN=SystemMailbox{1f05a927-df5e-4980-a7f1-345a79b15ad1},CN=Users,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","1073741833","44220983382016","B011D00","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","43795191-1d8f-4d7c-8815-052652f64c2b","S-1-5-21-679905514-346105766-3537659097-10480","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","B011D00","268435456","15","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-679905514-346105766-3537659097-10480","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","192819537","16927","2023/1/13 下午 08:12:58","2012/9/10 下午 06:58:01","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","54","B01"
"intbca.gov.tw/MOF/B01ROOT/B01/B011L00/B011L04/B011L04","B011L04","2012/9/10 下午 07:00:48","2012/9/10 下午 07:00:48",,,"B011L04主計室第四股","CN=B011L04,OU=B011L04,OU=B011L00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","B011L04主計室第四股","B011L04主計室第四股","B011L04主計室第四股","B011L04主計室第四股","B011L04主計室第四股","B011L04主計室第四股","Security","Universal","-2147483640",,"4",,,"/o=INTBCA/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=B011L04","B011L04@ntbca.gov.tw","B011L04",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2022/10/6 下午 05:16:32","2022/10/6 下午 05:16:32","CN=SystemMailbox{1f05a927-df5e-4980-a7f1-345a79b15ad1},CN=Users,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","1073741833","44220983382016","B011L04","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","17e43996-3fff-4768-8b85-00f8ff89690c","S-1-5-21-679905514-346105766-3537659097-10527","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","B011L04","268435456","15","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-679905514-346105766-3537659097-10527","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","159151822","16931","2022/10/6 下午 05:16:32","2012/9/10 下午 07:00:48","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","54","B011L00"
"intbca.gov.tw/MOF/B01ROOT/B01/B011M00/B011M00","B011M00","2012/9/10 下午 07:00:55","2012/9/10 下午 07:00:55",,,"B011M00人事室","CN=B011M00,OU=B011M00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","B011M00人事室","B011M00人事室","B011M00人事室","B011M00人事室","B011M00人事室","B011M00人事室","Security","Universal","-2147483640",,"4",,,"/o=INTBCA/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=B011M00","B011M00@ntbca.gov.tw","B011M00",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2022/4/19 下午 03:08:21","2022/4/19 下午 03:08:21","CN=SystemMailbox{1f05a927-df5e-4980-a7f1-345a79b15ad1},CN=Users,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","1073741833","44220983382016","B011M00","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","041d8cac-af25-4e98-989c-07f617c77a46","S-1-5-21-679905514-346105766-3537659097-10528","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","B011M00","268435456","15","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-679905514-346105766-3537659097-10528","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","108107695","16950","2022/4/19 下午 03:08:21","2012/9/10 下午 07:00:55","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","54","B01"
"intbca.gov.tw/MOF/B01ROOT/B01/B011F00/B011F06/B011F06","B011F06","2012/9/10 下午 06:58:29","2012/9/10 下午 06:58:29",,,"B011F06綜合規劃科規劃設計股","CN=B011F06,OU=B011F06,OU=B011F00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","B011F06綜合行政組規劃設計股","B011F06綜合行政組規劃設計股","B011F06綜合行政組規劃設計股","B011F06綜合行政組規劃設計股","B011F06綜合行政組規劃設計股","B011F06綜合行政組規劃設計股","Security","Universal","-2147483640",,"4",,,"/o=INTBCA/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=B011F06","B011F06@ntbca.gov.tw","B011F06",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2024/4/19 下午 02:00:48","2024/4/19 下午 02:00:48","CN=SystemMailbox{1f05a927-df5e-4980-a7f1-345a79b15ad1},CN=Users,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","1073741833","44220983382016","B011F06","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","c7ae92bf-83b2-4dd5-8c67-114813fbe8e0","S-1-5-21-679905514-346105766-3537659097-10498","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","B011F06","268435456","15","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-679905514-346105766-3537659097-10498","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","396107320","16968","2024/4/19 下午 02:00:48","2012/9/10 下午 06:58:29","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","54","B011F00"
"intbca.gov.tw/MOF/B01ROOT/B01/B011Q00/B011Q03/B011Q03","B011Q03","2012/9/10 下午 07:01:47","2012/9/10 下午 07:01:47",,,"B011Q03稅務資訊科機作股","CN=B011Q03,OU=B011Q03,OU=B011Q00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","B011Q03徵收及資訊組機作及資料股","B011Q03徵收及資訊組機作及資料股","B011Q03徵收及資訊組機作及資料股","B011Q03徵收及資訊組機作及資料股","B011Q03徵收及資訊組機作及資料股","B011Q03徵收及資訊組機作及資料股","Security","Universal","-2147483640",,"4",,,"/o=INTBCA/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=B011Q03","B011Q03@ntbca.gov.tw","B011Q03",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2024/8/19 上午 10:08:20","2024/8/19 上午 10:08:20","CN=SystemMailbox{1f05a927-df5e-4980-a7f1-345a79b15ad1},CN=Users,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","1073741833","44220983382016","B011Q03","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","3e18eec5-1e3c-48d3-9eb6-db4e77b9dd21","S-1-5-21-679905514-346105766-3537659097-10547","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","B011Q03","268435456","15","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-679905514-346105766-3537659097-10547","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","466529722","16977","2024/8/19 上午 10:08:20","2012/9/10 下午 07:01:47","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","54","B011Q00"
"intbca.gov.tw/MOF/B01ROOT/B01/B011Q00/B011Q02/B011Q02","B011Q02","2012/9/10 下午 07:01:38","2012/9/10 下午 07:01:38",,,"B011Q02稅務資訊科系統二股","CN=B011Q02,OU=B011Q02,OU=B011Q00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","B011Q02徵收及資訊組系統二股","B011Q02徵收及資訊組系統二股","B011Q02徵收及資訊組系統二股","B011Q02徵收及資訊組系統二股","B011Q02徵收及資訊組系統二股","B011Q02徵收及資訊組系統二股","Security","Universal","-2147483640",,"4",,,"/o=INTBCA/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=B011Q02","B011Q02@ntbca.gov.tw","B011Q02",,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2024/8/12 上午 08:55:08","2024/8/12 上午 08:55:08","CN=SystemMailbox{1f05a927-df5e-4980-a7f1-345a79b15ad1},CN=Users,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","1073741833","44220983382016","B011Q02","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","1aded6d5-adf2-4a9a-8cd4-c408e9e6e0e8","S-1-5-21-679905514-346105766-3537659097-10546","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","B011Q02","268435456","15","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-679905514-346105766-3537659097-10546","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","463266342","16990","2024/8/12 上午 08:55:08","2012/9/10 下午 07:01:38","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","54","B011Q00"
