"CanonicalName","City","CN","Country","Created","createTimeStamp","Deleted","Description","DisplayName","DistinguishedName","dSCorePropagationData","gPLink","instanceType","isDeleted","LastKnownParent","LinkedGroupPolicyObjects","ManagedBy","Modified","modifyTimeStamp","Name","nTSecurityDescriptor","ObjectCategory","ObjectClass","ObjectGUID","ou","PostalCode","ProtectedFromAccidentalDeletion","protocom-SSO-Entries","protocom-SSO-Entries-Checksum","protocom-SSO-Security-Prefs","protocom-SSO-Security-Prefs-Checksum","sDRightsEffective","State","StreetAddress","uSNChanged","uSNCreated","whenChanged","whenCreated"
"intbca.gov.tw/MOF/B01ROOT/P63/P636300/P632G08",,,,"2013/3/8 上午 10:23:00","2013/3/8 上午 10:23:00",,,"P632G08雲林縣分局資料課(停用)","OU=P632G08,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12","P632G08","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","f0fb1c46-f4cb-454d-83d1-4e92085b98c2","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"25097","25097","2020/1/18 上午 11:31:12","2013/3/8 上午 10:23:00"
"intbca.gov.tw/MOF/B01ROOT/B50/B505000/B502D00",,,,"2013/3/8 上午 10:23:03","2013/3/8 上午 10:23:03",,,"B502D00豐原分局徵收課(停用)","OU=B502D00,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12","B502D00","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","03703a6d-d18d-4b4a-b68a-ba31a8f4b9ef","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"25099","25099","2020/1/18 上午 11:31:12","2013/3/8 上午 10:23:03"
"intbca.gov.tw/MOF/B01ROOT/B50/B505000/B502D09",,,,"2013/3/8 上午 10:23:04","2013/3/8 上午 10:23:04",,,"B502D09豐原分局徵收課(停用)","OU=B502D09,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12","B502D09","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","2a2fe481-3082-49d7-9d3a-15cbfa42a9ac","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"25103","25103","2020/1/18 上午 11:31:12","2013/3/8 上午 10:23:04"
"intbca.gov.tw/MOF/B01ROOT/M61/M616100/M616103",,,,"2013/3/8 上午 10:23:12","2013/3/8 上午 10:23:12",,,"M616103竹山稽徵所服務股(停用)","OU=M616103,OU=M616100,OU=M61,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12","M616103","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","9578b7d6-f8c9-4313-babf-f065a1dc51c8","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"25112","25112","2020/1/18 上午 11:31:12","2013/3/8 上午 10:23:12"
"intbca.gov.tw/MOF/B01ROOT/M61/M616100/M616104",,,,"2013/3/8 上午 10:23:12","2013/3/8 上午 10:23:12",,,"M616104竹山稽徵所審查股(停用)","OU=M616104,OU=M616100,OU=M61,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12","M616104","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","e290c05a-f14e-4350-956e-35aeeb3bbe82","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"25114","25114","2020/1/18 上午 11:31:12","2013/3/8 上午 10:23:12"
"intbca.gov.tw/MOF/B01ROOT/M61/M616100/M616105",,,,"2013/3/8 上午 10:23:25","2013/3/8 上午 10:23:25",,,"M616105竹山稽徵所徵收股(停用)","OU=M616105,OU=M616100,OU=M61,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12","M616105","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","c190b349-8dd7-433e-8c6e-169c056a2dc3","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"25117","25117","2020/1/18 上午 11:31:12","2013/3/8 上午 10:23:25"
"intbca.gov.tw/MOF/B01ROOT/M61/M616100/M616106",,,,"2013/3/8 上午 10:23:25","2013/3/8 上午 10:23:25",,,"M616106竹山稽徵所資料股(停用)","OU=M616106,OU=M616100,OU=M61,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12","M616106","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","2a872e80-8856-430f-8988-63319bb71f64","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"25119","25119","2020/1/18 上午 11:31:12","2013/3/8 上午 10:23:25"
"intbca.gov.tw/MOF/B01ROOT/B58/B585800/B585803",,,,"2013/3/8 上午 10:24:52","2013/3/8 上午 10:24:52",,,"B585803大智稽徵所服務股(停用)","OU=B585803,OU=B585800,OU=B58,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12","B585803","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","01e4c71a-9326-4117-9057-c8d0eb12900e","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"25123","25123","2020/1/18 上午 11:31:12","2013/3/8 上午 10:24:52"
"intbca.gov.tw/MOF/B01ROOT/B58/B585800/B585804",,,,"2013/3/8 上午 10:24:54","2013/3/8 上午 10:24:54",,,"B585804大智稽徵所審查股(停用)","OU=B585804,OU=B585800,OU=B58,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12","B585804","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","aa74fc18-99e1-4533-87ad-e01eea843245","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"25125","25125","2020/1/18 上午 11:31:12","2013/3/8 上午 10:24:54"
"intbca.gov.tw/MOF/B01ROOT/B58/B585800/B585805",,,,"2013/3/8 上午 10:24:54","2013/3/8 上午 10:24:54",,,"B585805大智稽徵所徵收股(停用)","OU=B585805,OU=B585800,OU=B58,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12","B585805","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","42cebc15-7934-4f42-9211-6ef7905deb77","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"25127","25127","2020/1/18 上午 11:31:12","2013/3/8 上午 10:24:54"
"intbca.gov.tw/MOF/B01ROOT/B58/B585800/B585806",,,,"2013/3/8 上午 10:24:55","2013/3/8 上午 10:24:55",,,"B585806大智稽徵所資料股(停用)","OU=B585806,OU=B585800,OU=B58,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12","B585806","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","11b55477-60e4-4474-8c34-40c4b23b8f93","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"25129","25129","2020/1/18 上午 11:31:12","2013/3/8 上午 10:24:55"
"intbca.gov.tw/MOF/B01ROOT/K45/K454500/K452D00",,,,"2013/3/8 上午 10:24:59","2013/3/8 上午 10:24:59",,,"K452D00苗栗縣分局徵收課(停用)","OU=K452D00,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12","K452D00","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","f9327eac-3e68-4b4a-8c94-e3f81953fc59","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"25132","25132","2020/1/18 上午 11:31:12","2013/3/8 上午 10:24:59"
"intbca.gov.tw/MOF/B01ROOT/K45/K454500/K452D09",,,,"2013/3/8 上午 10:25:02","2013/3/8 上午 10:25:02",,,"K452D09苗栗縣分局徵收課(停用)","OU=K452D09,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12","K452D09","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","e914ac7e-9a8f-40a3-b27e-05a47700abb8","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"25140","25140","2020/1/18 上午 11:31:12","2013/3/8 上午 10:25:02"
"intbca.gov.tw/MOF/B01ROOT/B50/B505000/B502C00",,,,"2013/3/8 上午 10:25:08","2013/3/8 上午 10:25:08",,,"B502C00豐原分局審查課(停用)","OU=B502C00,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12","B502C00","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","a8d62761-a213-4f7f-8fe0-65482cdfb655","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"25146","25146","2020/1/18 上午 11:31:12","2013/3/8 上午 10:25:08"
"intbca.gov.tw/MOF/B01ROOT/B50/B505000/B502C07",,,,"2013/3/8 上午 10:25:09","2013/3/8 上午 10:25:09",,,"B502C07豐原分局審查課(停用)","OU=B502C07,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12","B502C07","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","9a3b6a7e-3955-4213-9202-aa979343f755","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"25148","25148","2020/1/18 上午 11:31:12","2013/3/8 上午 10:25:09"
"intbca.gov.tw/MOF/BELROOT/BELN3/BELN302",,,,"2013/3/27 下午 02:13:22","2013/3/27 下午 02:13:22",,,"BELN302關務署調查稽核組","OU=BELN302,OU=BELN3,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12","BELN302","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","4aa23eee-6243-4f6f-92ed-f62676832bfb","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"25155","25155","2020/1/18 上午 11:31:12","2013/3/27 下午 02:13:22"
"intbca.gov.tw/MOF/BELROOT/BELN0",,,,"2013/4/10 下午 02:19:57","2013/4/10 下午 02:19:57",,,"BELN0財政部","OU=BELN0,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12","BELN0","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","b819f86a-4bfd-4b3d-b556-9ecc6f4b2949","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"25160","25160","2020/1/18 上午 11:31:12","2013/4/10 下午 02:19:57"
"intbca.gov.tw/MOF/BELROOT/BELN0/BELN001",,,,"2013/4/10 下午 02:20:39","2013/4/10 下午 02:20:39",,,"BELN001財政部國際財政司","OU=BELN001,OU=BELN0,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12","BELN001","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","c67096db-ae17-40a8-947e-a405f0675367","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"25162","25162","2020/1/18 上午 11:31:12","2013/4/10 下午 02:20:39"
"intbca.gov.tw/MOF/BELROOT/BELN2/BELN206",,,,"2013/1/28 上午 09:34:38","2013/1/28 上午 09:34:38",,,"BELN206賦稅署稽徵行政組","OU=BELN206,OU=BELN2,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12","BELN206","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","f13631e2-a3a8-4c0d-8b84-d94ce65ca9a6","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"25175","25175","2020/1/18 上午 11:31:12","2013/1/28 上午 09:34:38"
"intbca.gov.tw/MOF/BELROOT/BELN0/BELN002",,,,"2013/7/25 上午 09:01:11","2013/7/25 上午 09:01:11",,,"BELN002財政部綜合規劃司","OU=BELN002,OU=BELN0,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2020/1/20 下午 02:40:49","2020/1/20 下午 02:40:49","BELN002","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","4369801a-b51f-4d51-9e9c-e99d26167718","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"125791","25204","2020/1/20 下午 02:40:49","2013/7/25 上午 09:01:11"
"intbca.gov.tw/MOF/B01ROOT/B49/B494900/B492D00",,,,"2013/3/8 上午 10:11:32","2013/3/8 上午 10:11:32",,,"B492D00臺中分局徵收課(停用)","OU=B492D00,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12","B492D00","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","84358ca9-3c9d-4a83-a421-0c60faea394a","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"25254","25254","2020/1/18 上午 11:31:12","2013/3/8 上午 10:11:32"
"intbca.gov.tw/MOF/B01ROOT/B49/B494900/B492L00",,,,"2013/3/8 上午 10:11:35","2013/3/8 上午 10:11:35",,,"B492L00臺中分局會計室(停用)","OU=B492L00,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12","B492L00","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","58236138-e328-4a80-afd6-969e7ad005ac","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"25256","25256","2020/1/18 上午 11:31:12","2013/3/8 上午 10:11:35"
"intbca.gov.tw/MOF/B01ROOT/B49/B494900/B492D09",,,,"2013/3/8 上午 10:11:35","2013/3/8 上午 10:11:35",,,"B492D09臺中分局徵收課(停用)","OU=B492D09,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12","B492D09","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","b85f9a7e-9f46-4bf1-a852-e4c079b47778","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"25258","25258","2020/1/18 上午 11:31:12","2013/3/8 上午 10:11:35"
"intbca.gov.tw/MOF/B01ROOT/B49/B494900/B492C00",,,,"2013/3/8 上午 10:13:31","2013/3/8 上午 10:13:31",,,"B492C00臺中分局審查課(停用)","OU=B492C00,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"4",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12","B492C00","System.DirectoryServices.ActiveDirectorySecurity","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","organizationalUnit","b0423b11-85f6-4e31-ab1f-22f513d8bd80","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection",,"False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","15",,,"25260","25260","2020/1/18 上午 11:31:12","2013/3/8 上午 10:13:31"
