"displayname","ou","dn","objectguid","syncattrs_hash","dn_hash","objectclass","objectcategory","placeholder","whencreated","whenchanged"
K464604竹南稽徵所審查股(停用),K464604,"OU=K464604,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","1ab8272fdbe3d44db4fe581786549347",a5316320d5a5711b4a87235232159c4adc49a3b4f4d41c28ddf95635e962e946,"936542912f148a5135b2f5dd5f17c30e59b43228d444accad78743df07ebee28",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:20:06,2020-01-09 20:09:17
K464603竹南稽徵所服務股(停用),K464603,"OU=K464603,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","85f1191da2689d4f9e14ea23bd06f4e0",d502b9d78dec3ee7a0692b5d15c2018209e2d56fe4faa86d63e4ead862b599b7,d9834af885bfffcdae78fcdddf26fe1f181250d4ffd2eb1825dace44d31e903d,top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:20:06,2020-01-09 20:09:17
M592N04南投分局政風室,M592N04,"OU=M592N04,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",e83e739aeac5064d86b934bebb89a537,f0d0a54cbec4334484750cbc0c6962a46117cca16a69a70c144a3301557c7840,"331ad10dab791b594855cd4047b5930bc661aa03717bfeb2185f9c6b0902f3bd",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:21:32,2020-01-09 20:09:17
M592N00南投縣分局政風室(停用),M592N00,"OU=M592N00,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","61b4fdc6e1848f49977151396cabec92",cb3d33c9940493a1da5c035f24f9df5a7d93be4a48905dfdcadf9826de65118b,"8c87d2271530ccd82be1b6514c97e00769eae2e13ecb03afc1d8eb6e8c19e1bf",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:21:32,2020-01-09 20:09:17
M592M00南投縣分局人事室(停用),M592M00,"OU=M592M00,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",fa1059020e554d4eb312f073f6daeaa9,"3999d5ee767a090fccd5e8f51a940912291fa2607ac6ea47cf07cf61c077578a","4f259136e940859965e98e482ce97475be2567f4305e518e4dcfc9dc285c4b29",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:21:31,2020-01-09 20:09:17
M592L00南投縣分局會計室(停用),M592L00,"OU=M592L00,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",ac6017485588f941a615c3fcf7b777e2,"090a6197a925b6619722c2dd7cb10edf18c80f0218409bc275467cdc0c42738f","95103d64ffe3af92859c7df5b54b6c30fa15eeed16183aea2c84d695b0b5d27a",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:21:30,2020-01-09 20:09:17
M592K00南投縣分局秘書室(停用),M592K00,"OU=M592K00,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","2ee87d1536442348bb8c1ab6eb67955b","6af4847f7d70c04663c2083e1493f6c4777d4204b2600a5a4c1f2d878dbdb49d","7a902b9b462ab271418c88a38a8060ac0bdf6e73ed652808a33ef90989981e3a",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:21:29,2020-01-09 20:09:17
M592J00南投縣分局第四課(停用),M592J00,"OU=M592J00,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",c6a461fc2c5f4e46a894f70f43022ed1,febbc9c750ffae4abf8a9355dbea39c697f99de3914f2d7ec55cd8f666d9c562,bbe24d49469b8601817bc3caf941285fc1bf2d8f003485bf0d6dc7ed8431c320,top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:21:16,2020-01-09 20:09:17
M592H00南投縣分局第三課(停用),M592H00,"OU=M592H00,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",a6db4be88117b14297770065967aba01,"5be3997fc63e3bd1e4095c2d84c18c047b58c63f9c187438a4626b99b9347fe1",e2557a68273e46ae88f67c48a296a5646680c6739fd62c71f0a1148f9a345808,top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:21:04,2020-01-09 20:09:17
M592G08南投縣分局資料課(停用),M592G08,"OU=M592G08,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",f591f786b8d0c348914e84b54aa52e21,f75353faeed2443640b7b6b6ed96693d182941bf69f583fefebc6f1f50460027,"7f79e0fc079b703cb16d1b37c20915a03c1feb587410c2da3ba5ecfe5b1d3b7c",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:21:04,2020-01-09 20:09:17
M592G00南投縣分局資料課(停用),M592G00,"OU=M592G00,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","66fca2bb54115d419b37c045ffb8de53","7cd13629622f0adb2380d080ca691d093d52a4f38e3a67f4c0bb04b02db189d3",aac85daaeb53fbf072b171647af9690a36e25271023ae2d44231ba34b79d8a17,top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:21:04,2020-01-09 20:09:17
M592F00南投縣分局第二課(停用),M592F00,"OU=M592F00,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","539bea45d1a6114696d2dcfec5e6b998",a07a86e1e4666033ce502b48ff127ac6d3367cdc544b4ff29635ccce3d752a13,"10ec98638a449236c32383e4f85bd446b19975c2b2e601367e7d92efe6dbf994",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:20:54,2020-01-09 20:09:17
M592E00南投縣分局第一課(停用),M592E00,"OU=M592E00,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",d945d80847fbc24abb42fdfbf86792f5,"2653c466dad45e28259f9c07add4bab4664585837695af3bef85b1780fa2fefe","13933b328ee41ec544d7caa79909bdb2f9fd3c25d675bd55d962d2924cce850a",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:20:47,2020-01-09 20:09:17
M592D09南投縣分局徵收課(停用),M592D09,"OU=M592D09,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","4f775e2400436b409adc43da471b9a1c","2be51960509122ef4e7597b4def037bfb90279603b24d1561a403a1306b96333",c673eb0275b36a5621818c2b3e767fda6e4b4d2ce8bb1f13d46989d8aacec3d5,top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:20:47,2020-01-09 20:09:17
M592D00南投縣分局徵收課(停用),M592D00,"OU=M592D00,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","7abae615f1c5cc4eae990426d4cad05f",d0389a44edc4c294b6e97af73fce6c6ee372b8a6603268ef2a1469e380285d14,"2fab04e9b18534185e9fcd391a37b30a7f3b517439e23581bdde89780af64e6e",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:20:47,2020-01-09 20:09:17
M592C07南投縣分局審查課(停用),M592C07,"OU=M592C07,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","1f662d56b518e34099a0fa88a765b98b","1c0189e9e07711cf85abb3d89e337bd5720f0318e4edaf8527415c2e2136c994","05b63c4e171a390e98e051309caa714239cd36cdc2194badf3acbbafca0c2143",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:20:47,2020-01-09 20:09:17
M592C00南投縣分局審查課(停用),M592C00,"OU=M592C00,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",b5ff94e794583440b7a227cf2dd48bcd,"69df4817c1df62ede46335a841399207f049654c69d56de2ed2a39afb860e7b5","8a5ce6e3da4ccfe638f4975f73437011c3c15490295ca9aa2ed98117cb0ab092",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:20:47,2020-01-09 20:09:17
M592B06南投縣分局服務課(停用),M592B06,"OU=M592B06,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","5e2263a776e33d4f8749f51fd8bc0f28",a6b78c952a1cfab665e0fd4611fbb9e14828206a51cdce3cbc007081eb6e3515,c27f77c754946359fa067a00c307458794c9a2a8db33d141edb0f0539f047ada,top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:20:47,2020-01-09 20:09:17
M592B00南投縣分局服務課(停用),M592B00,"OU=M592B00,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","1b4c383d1eb6064e8aa3590567535c69","56c6f92e44d95449a567a2efd568d1016d01581b6b250aa6e78403b41326eab1","5577bb1ae302d1978aae3a2137350fbf24c689d1f6ea285722b9459790d8630c",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:20:46,2020-01-09 20:09:17
M592A00南投縣分局分局長室(停用),M592A00,"OU=M592A00,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","62c5acaf2a12904dba5163dc4e259247","9b8e76b2462fc67171176784e2b607b37d016f4d766a6d834822fa8c04792576",e0bcb113b89ceae0d9fad79ef17a598ea43f6d36f0d65c903e1e0ff8ce1a70f8,top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:20:46,2020-01-09 20:09:17
M606006埔里稽徵所資料股(停用),M606006,"OU=M606006,OU=M606000,OU=M60,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","4d503b87f484bb409e95c82f8a4b906c",b046b9f53e0b0d9b4e39cc04742b5f6c55eedc32f3467e561db4ca7901ec0b82,"3e3114b69281a73634dabad5130b62931aaea951329be49928bf8e2e8acea53e",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:21:34,2020-01-09 20:09:17
M606005埔里稽徵所徵收股(停用),M606005,"OU=M606005,OU=M606000,OU=M60,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","4e5d4431e0b20f4988cc574a967443b6","424faae878897c491a9ca3d0a5cc590bffa6526ad7e0ce307b6a1e50ee1a3d51",efa5bd0ccf7032b3c732939ea8b9ec43005fa287fb09c087480f0524f1be0fb3,top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:21:34,2020-01-09 20:09:17
M606004埔里稽徵所審查股(停用),M606004,"OU=M606004,OU=M606000,OU=M60,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",d8ff40a206fe22418c93c15ad197e577,"161aa4a6955b74ead5ae4f8a328ed7848a8abe8f930b35638ddd74f079220c37","0c086fb7effb69ff9d9ae12960ab59845f3b5be8579680c0ff57828b8b175b23",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:21:34,2020-01-09 20:09:17
M606003埔里稽徵所服務股(停用),M606003,"OU=M606003,OU=M606000,OU=M60,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","11e167bf6f618c4ab467f94fbe7c3c6a","5c6c70a32b4dbc3b91589b03b9b6874c558f1f90ff77933e7d32f2523cf4e309",f386649715045af2596cfc507f21457e776dd3a9d740ad7b803279fd7a8e41af,top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:21:34,2020-01-09 20:09:17
M606002埔里稽徵所審核員,M606002,"OU=M606002,OU=M606000,OU=M60,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","130278de9e33ac4eb55b43bfac65d88a",ae7e83391669ed1155e57409f9cfef668076d39b036cdddde0dcb06868b2a958,"35d91beb37303ec631012a1b3d4b86de1ce175d5e9137172360ab3cb55c76a54",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:21:34,2020-01-09 20:09:17
M616110竹山稽徵所第四股(停用),M616110,"OU=M616110,OU=M616100,OU=M61,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",c8158cd2228051478c01d73b243f8e9e,cfdee86ea2dd291c262b9e895b4dd05a4949325a630203dd7f9794dc56a0382d,b2dbb8640b9b11d5b28c0b6d833c0f884fcce15a13c7e596f504364b6518d617,top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:22:07,2020-01-09 20:09:17
M616106竹山稽徵所資料股(停用),M616106,"OU=M616106,OU=M616100,OU=M61,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","312730daf23130429559908686158d29",a0ca719b727b734125eeaf5867b9b4fe80a650bcbc4ffbaf5a88807546078d65,db971fe637a22b5b1ec7dd2594b404caa717642740bb732da6fdcf81b1091f2b,top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:21:56,2020-01-09 20:09:17
M616105竹山稽徵所徵收股(停用),M616105,"OU=M616105,OU=M616100,OU=M61,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","590e2310b9fd004b85faf9780c0883ed","8a731e6b13468b3630b872d89a3054b29286eddc20f29fa6a36dc0dfc65cc746","55e3f7c5388d4dee37584e1622d538697cd88faa16b5ac238b94be7616eff813",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:21:56,2020-01-09 20:09:17
M616104竹山稽徵所審查股(停用),M616104,"OU=M616104,OU=M616100,OU=M61,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","869d065bd8d20b4a9614cc7d76eac7e1","81a0baebd7a9957f73fe9af8e53f87a1399587a19883433373c90bd36d40adbd",c4ab48a415c5469fb3351df1f274896840112d4cf2a818825c7c97328860a70d,top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:21:56,2020-01-09 20:09:17
M616103竹山稽徵所服務股(停用),M616103,"OU=M616103,OU=M616100,OU=M61,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","62ca1c56c42d0b459012b49784f76c10",c520c77b0a4ec5f79143dc285809fa06fd0d5c2648eb5ab804f5d879ebc64acf,"5c3d9c36491709f3f65d8462cee6e46e9faaefbe24569dc5fbd5ff56ef48a549",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:21:56,2020-01-09 20:09:17
M616102竹山稽徵所審核員,M616102,"OU=M616102,OU=M616100,OU=M61,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",e5150e996831924babd6c9f01ed031b1,"8cdd92336f483f29c27bbe63284196b1439e0cd874d727bebe52fe99873dc1db","1f13a83c7c9c47551bfc3f93ead706deaa6a96a0e2a8e4a387d3e4654c5dc228",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:21:55,2020-01-09 20:09:17
M616101竹山稽徵所主任室,M616101,"OU=M616101,OU=M616100,OU=M61,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",c32531fc98c9fb4c924a8a4577ed7f0f,"642756d1702c86007fc41c085464e1dbe3ad060a6f2d095aea0cb4b8027ab112","502db7d214851763d2ee919b8831436a26635e8f41a0cc4c708b8f3a2d4aac7e",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:21:55,2020-01-09 20:09:17
N552N00彰化縣分局政風室(停用),N552N00,"OU=N552N00,OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","4af9bda8a0801d48b5453ca731f8302c","787caecc9c119fd6089bed0be138243ee1a1ea017ff7c744ddebe1c8c6af8896",f8da5f59e61fcf5f1bdaf9ef55134520b36068d5be9839d9808d7e147d70fc49,top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:23:42,2020-01-09 20:09:17
N552M00彰化縣分局人事室(停用),N552M00,"OU=N552M00,OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",b510edbe52edc14d961637b96b2bc511,c99c39eb68fb7781ec75dd0fb30642dde7918ac4c79fd37d275334f45a74fd30,c608a60ded62f7860538c7e9573ef522cd7a4fc2329df5019c000f114df9dcdd,top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:23:41,2020-01-09 20:09:17
N552L00彰化縣分局會計室(停用),N552L00,"OU=N552L00,OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",e5fd83871385504fa1322abd3d9f8e3f,b6725254cc96efebbec244ef2c097188f2fb87dae719b10e40f460056fc8efff,"0492b311ee9154e5d35e8129ca02fa58e7c006b89727e498f10b335860da32ae",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:23:38,2020-01-09 20:09:17
N552K00彰化縣分局秘書室(停用),N552K00,"OU=N552K00,OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","8f278fe20e007244b28f456113ff6890","175a2b94efb8ac5325ee442d93153864a5146e307431f5f85c71b5eec8cc4284",adb98cce122c399c8b08ff37db21e58c7b178f538eeae83179c125567b4f016c,top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:23:36,2020-01-09 20:09:17
N552J00彰化縣分局第四課(停用),N552J00,"OU=N552J00,OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","156a91d19fddf14298966444266c255b",c9fd7cc07d92eae3919bc1118a4dba3532b5029b4b05c75e9b6f7fbbce039535,"35892fd424f67d0f404338c723831540c5f771165aebe9b1c74f83bfc099a8a2",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:23:14,2020-01-09 20:09:17
N552H00彰化縣分局第三課(停用),N552H00,"OU=N552H00,OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","4b2e620d77288546b6dbce3a247fe24c","4857d786007ac283ce71bd3a8bd4aa07ff5991ff6e047bb01f1574556628ae44","765a9a1b52a40c6063b0cd5ef6f97f5452dff2a5d86b0163fb20a3a51ff90006",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:22:47,2020-01-09 20:09:17
N552G08彰化縣分局資料課(停用),N552G08,"OU=N552G08,OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","626cb886600ff04bb761fa216c16f99c","153ababafb8ae650b54ce8a70a6963db583cb5322a89308c87e814eb17bc494e","6a6c9168d8cbbb45f3068af9b0f5aa8b9ce82621e0d3231b0a3a8a57cdfe3401",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:22:46,2020-01-09 20:09:17
N552G00彰化縣分局資料課(停用),N552G00,"OU=N552G00,OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","8e920aa853444d45a68d358948bff075","39efa6bc2de1c48d5bef09a2356b170ded46fe6faaca5f6533d52397521c9e77","6549f3e4cd7815b791213dbc92f1cda3b59ba71db9247963370d6219bb298cb1",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:22:46,2020-01-09 20:09:17
N552F00彰化縣分局第二課(停用),N552F00,"OU=N552F00,OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","798c8117dfbcb64ca294fcf045ee6fa5","3eb602180ee257e8d91a068bc2a4dbd8e2ff32d6ee4312f5da70862d045d7652","85dc48a5e2d9a65180a3ca9f1a52fcd261e32a81e3900aed301a094682878aa4",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:22:28,2020-01-09 20:09:17
N552E00彰化縣分局第一課(停用),N552E00,"OU=N552E00,OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","087b2aa59aeb554d856288944ff8a45a","2483180092d2477bc358ce4c1bda0f3534b7802a1ce234d065ebdd97f43b3c6d","2f928c16c9d74ce420da7dd8f7e139c798af35567eadd1d96014410085da744a",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:22:09,2020-01-09 20:09:17
N552D09彰化縣分局徵收課(停用),N552D09,"OU=N552D09,OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","72a62d8f0a9e0a49b344a8e4fe660562","1dfd24ebbb3aac246fa012fe38b3d7efc0ad62db492e20470d62e702c6eb3968",ca2796f1562bae63fe5472f77da723ac1794b3e526a687fb99c27ab7f4b13988,top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:22:09,2020-01-09 20:09:17
N552D00彰化縣分局徵收課(停用),N552D00,"OU=N552D00,OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","70c002c01e5b58449a3d16b41fc66aca",fe0e752fa59d38cb33854ef86c42faa7f753dddbb9c01718f50c7062bf2903b1,"5e301315f4a9c6f603049ac00f4fad6630d21b3756db0e10c070f54978929c12",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:22:09,2020-01-09 20:09:17
N552C07彰化縣分局審查課(停用),N552C07,"OU=N552C07,OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","64e80b6e526c3a4b92e0e3eac928dd3d",b6346a3aacb51715e400090f9e245d344341a2139251e8c4930ec7840709111c,"865e6c1bf8d1b4029906bec4f826b816f4fd18fa6488cdddf3096c7d789723df",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:22:09,2020-01-09 20:09:17
N552C00彰化縣分局審查課(停用),N552C00,"OU=N552C00,OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",a05cde3ea9922944b9db13d9a4789925,c8044f76a6fb9b169a7decf76978fc07605e6f05a859e8a9fdc8c047003d7906,f20ab7e171d9ee310b9e4a5a67d6a39f56507d704d0ac6b5c65c76e14030457d,top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:22:09,2020-01-09 20:09:17
N552B06彰化縣分局服務課(停用),N552B06,"OU=N552B06,OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",e8f701ad3d73974e82cf67f6d40ce4ad,"4aec12ef56edf47225b003ee337920dc7427f45957b9a3dd24dbbda1f8bcb922",ce80122ee035acee27de7c158f04be790153f26db84e2dd027c032d12599db90,top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:22:09,2020-01-09 20:09:17
N552B00彰化縣分局服務課(停用),N552B00,"OU=N552B00,OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",ab7f059abd3d6140aed79eea267e5ad1,"527320486ebbc0cb74114d3caef632737111b2a5acef8bf2192d7b00cad243f5",b059ef2fed9e0b74d025b572f1b1ade09442b2bffccad9501c8f08037159c0d6,top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:22:08,2020-01-09 20:09:17
N552A00彰化縣分局分局長室(停用),N552A00,"OU=N552A00,OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",e48f7636480edd4e81fa27a57584876d,"6e5718f82fa93e7fc281aae2246dbe15c47392f4cc00a5a5c60125b23dd847a5","931130229a133d7acb47eb1205d81d4e8e6abd1608cd288d1807e1608ac48a10",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:22:07,2020-01-09 20:09:17
P632N04雲林縣分局政風室(停用),P632N04,"OU=P632N04,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","306794392162b5439b3a8211cd8793aa","8b6548119a470b7459ef05368b8f7b7656c7e7f91424b2487d64b10ba825aa65","0258dfb203f3f3308282d5a84780ce6fba3521dff574b67cabca0704f640d9a0",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:25:53,2020-01-09 20:09:17
P632N00雲林縣分局政風室(停用),P632N00,"OU=P632N00,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","2bde8118d8aa244e9197a2d1863fd5cd",b9099588e4e7f26af4283e837bda4bc9ab8711929275ab69817f50480c42076b,da595081d83e525bce1ddc4875099a486d9f30c12ecf633fc4ca3adcad6dbc69,top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:25:53,2020-01-09 20:09:17
