"dn","objectguid","cn","samaccountname","name","grouptype","memberof","extensionattribute10","extensionattribute11","extensionattribute12","extensionattribute13","extensionattribute14","extensionattribute15","mail_enabled","syncattrs_hash","dn_hash","whencreated","whenchanged","placeholder"
"CN=N565606,OU=N565606,OU=N565600,OU=N56,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,N565606,N565606,N565606,-2147483640,"CN=N565600,OU=N565600,OU=N56,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",N565606員林稽徵所資料股(停用),N565606員林稽徵所資料股(停用),N565606員林稽徵所資料股(停用),N565606員林稽徵所資料股(停用),N565606員林稽徵所資料股(停用),N565606員林稽徵所資料股(停用),"1",e520d8549dc2476133805eabcec3bfc27e7ffa900d60a867db06069159ca09ab,"7171be6d34134cf84c2b6dd71b71579e31449c0768f000931e591059ca7b9c51",2013-03-08 10:07:07,2023-01-13 18:50:09,external
"CN=N565604,OU=N565604,OU=N565600,OU=N56,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,N565604,N565604,N565604,-2147483640,"CN=N565600,OU=N565600,OU=N56,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",N565604員林稽徵所審查股(停用),N565604員林稽徵所審查股(停用),N565604員林稽徵所審查股(停用),N565604員林稽徵所審查股(停用),N565604員林稽徵所審查股(停用),N565604員林稽徵所審查股(停用),"1",de4b3c0a55f0f002577089f420d4b48a48f3069d1811b0434fdb3c1a38513841,"8885410bcc750bbe90b16452d6359a4e11262eb637d28bbab296f94628410a79",2013-03-08 10:07:00,2023-01-13 18:50:08,external
"CN=N565602,OU=N565602,OU=N565600,OU=N56,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,N565602,N565602,N565602,-2147483640,"CN=N565600,OU=N565600,OU=N56,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",N565602員林稽徵所審核員,N565602員林稽徵所審核員,N565602員林稽徵所審核員,N565602員林稽徵所審核員,N565602員林稽徵所審核員,N565602員林稽徵所審核員,"1","60c4930b8f5f20757f2ffc8436e165ca6d4f517637a8ced339afd9d061f98eae","900d512fef43b4237adccfcb10d46807ae06e2366f4e295a80490b944b533206",2013-03-08 10:06:53,2023-01-13 18:50:07,external
"CN=N565609,OU=N565609,OU=N565600,OU=N56,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,N565609,N565609,N565609,-2147483640,"CN=N565600,OU=N565600,OU=N56,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",N565609員林稽徵所銷售稅股,N565609員林稽徵所銷售稅股,N565609員林稽徵所銷售稅股,N565609員林稽徵所銷售稅股,N565609員林稽徵所銷售稅股,N565609員林稽徵所銷售稅股,"1","168a3baca4af9bbdd75a3246dfc6b791983d2c331cc81fb5a24ecbf8aabf548b","54853aedaacd0559b6aebd3e6e840a9aa9fae6b0953e7333b976b0d4627ddde8",2013-03-08 10:07:21,2023-01-13 18:50:11,external
"CN=N575702,OU=N575702,OU=N575700,OU=N57,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,N575702,N575702,N575702,-2147483640,"CN=N575700,OU=N575700,OU=N57,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",N575702北斗稽徵所審核員,N575702北斗稽徵所審核員,N575702北斗稽徵所審核員,N575702北斗稽徵所審核員,N575702北斗稽徵所審核員,N575702北斗稽徵所審核員,"1","92a95b53c41dbe26eb319f12afe463acdd57e13db4e84647cd3a3765c15f3f86","46ee3e2f82c41359572e241241ee945470440bc7b46992b0647ede47a663a247",2013-03-08 10:20:37,2023-01-13 18:50:14,external
"CN=N575700,OU=N575700,OU=N57,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,N575700,N575700,N575700,-2147483640,"CN=N57,OU=N57,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",N575700北斗稽徵所,N575700北斗稽徵所,N575700北斗稽徵所,N575700北斗稽徵所,N575700北斗稽徵所,N575700北斗稽徵所,"1",ee7f82e4b8ee8b6a489857c95a1b78a7c12ec45d2a948813422ed7242f1fce49,a0da1a0ff6ccdd66a1cbe11db8e2c136d56762a81e5043ad67b2ab9066dc4524,2012-02-06 15:38:02,2023-01-13 20:33:32,external
"CN=P632A00,OU=P632A00,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,P632A00,P632A00,P632A00,-2147483640,"CN=P636300,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",P632A00雲林縣分局分局長室(停用),P632A00雲林縣分局分局長室(停用),P632A00雲林縣分局分局長室(停用),P632A00雲林縣分局分局長室(停用),P632A00雲林縣分局分局長室(停用),P632A00雲林縣分局分局長室(停用),"1",ecd1c79d82febf211c56c8cf1f2e245b860b8e8c0c7dfb88926a826352fb0334,"5248ecd8963c9306c8eab78724d986a4bd2bd39410579c4ea0f6c67912de0990",2013-03-08 10:15:46,2023-01-13 18:48:42,external
"CN=P632B06,OU=P632B06,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,P632B06,P632B06,P632B06,-2147483640,"CN=P636300,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",P632B06雲林縣分局服務課(停用),P632B06雲林縣分局服務課(停用),P632B06雲林縣分局服務課(停用),P632B06雲林縣分局服務課(停用),P632B06雲林縣分局服務課(停用),P632B06雲林縣分局服務課(停用),"1",e533f8459f5746fc3787f1ad5c4cf380d831bde09837ca8ed94365331ac9f0f0,"36559ae93a893b92aaeb4d374e95c0a6707917247338fff73149e0bede2354fa",2013-03-08 10:13:48,2023-01-13 18:48:44,external
"CN=P632A01,OU=P632A01,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,P632A01,P632A01,P632A01,-2147483640,"CN=P636300,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",P632A01雲林分局分局長室,P632A01雲林分局分局長室,P632A01雲林分局分局長室,P632A01雲林分局分局長室,P632A01雲林分局分局長室,P632A01雲林分局分局長室,"1","52150caee1b962531d076e8f994c54b22e1ea832b638826acf58f62ec589098d",fe14088af229aeff13b62eff3e774708cd435cfeeb10dd019517098ca5c90f6c,2013-03-08 10:15:54,2023-01-13 18:48:43,external
"CN=N575704,OU=N575704,OU=N575700,OU=N57,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,N575704,N575704,N575704,-2147483640,"CN=N575700,OU=N575700,OU=N57,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",N575704北斗稽徵所審查股(停用),N575704北斗稽徵所審查股(停用),N575704北斗稽徵所審查股(停用),N575704北斗稽徵所審查股(停用),N575704北斗稽徵所審查股(停用),N575704北斗稽徵所審查股(停用),"1","4c2dc41cf797d0c80d2bac3f6858c82d0fb9d0783f8871bf04a9c1f73a68d4fb",fdad838ead8d932d39ae21a29e8152abeeea7738d940dee9b76f74ca1dff8bef,2013-03-08 10:20:51,2023-01-13 18:50:16,external
"CN=N575703,OU=N575703,OU=N575700,OU=N57,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,N575703,N575703,N575703,-2147483640,"CN=N575700,OU=N575700,OU=N57,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",N575703北斗稽徵所服務股(停用),N575703北斗稽徵所服務股(停用),N575703北斗稽徵所服務股(停用),N575703北斗稽徵所服務股(停用),N575703北斗稽徵所服務股(停用),N575703北斗稽徵所服務股(停用),"1",b1648fe1547ce03ff42f9f933d93af84208de0e3d654a9a099c760bbc3a04c7e,a52779982451b1b28a4ed11c0cc615bb1c5c83a8919ea106db2a80bb19a69e5d,2013-03-08 10:20:44,2023-01-13 18:50:15,external
"CN=N575705,OU=N575705,OU=N575700,OU=N57,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,N575705,N575705,N575705,-2147483640,"CN=N575700,OU=N575700,OU=N57,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",N575705北斗稽徵所徵收股(停用),N575705北斗稽徵所徵收股(停用),N575705北斗稽徵所徵收股(停用),N575705北斗稽徵所徵收股(停用),N575705北斗稽徵所徵收股(停用),N575705北斗稽徵所徵收股(停用),"1",be6311b759ef71c274ed55da18a69411d8f8487f106798052761ccfe4e642b2b,"081a1a100b0b3c7756f65d618e0d7ff645bf92971945d35317a15fc057bb49d3",2013-03-08 10:21:01,2023-01-13 18:50:16,external
"CN=N575709,OU=N575709,OU=N575700,OU=N57,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,N575709,N575709,N575709,-2147483640,"CN=N575700,OU=N575700,OU=N57,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",N575709北斗稽徵所銷售稅股,N575709北斗稽徵所銷售稅股,N575709北斗稽徵所銷售稅股,N575709北斗稽徵所銷售稅股,N575709北斗稽徵所銷售稅股,N575709北斗稽徵所銷售稅股,"1","1a40914757898346500ed8c4484360deb27ff6cc47d7b18d234349f0df143563","8c6eb9d299f2e6d5a55ef3883edf104c4c07079a9a796056eae1cdb47974e7af",2013-03-08 10:21:22,2023-01-13 18:50:19,external
"CN=N575708,OU=N575708,OU=N575700,OU=N57,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,N575708,N575708,N575708,-2147483640,"CN=N575700,OU=N575700,OU=N57,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",N575708北斗稽徵所綜所稅股,N575708北斗稽徵所綜所稅股,N575708北斗稽徵所綜所稅股,N575708北斗稽徵所綜所稅股,N575708北斗稽徵所綜所稅股,N575708北斗稽徵所綜所稅股,"1",e62d8e1c9fc9909f8df7c6cbfb067c9c1f4350b6a05de42ff5511649e46888c7,d8771b60a231f2786fc8cdf2dec2df589604f485157d379acd877efc1045f507,2013-03-08 10:21:18,2023-01-13 18:50:18,external
"CN=P636300,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,P636300,P636300,P636300,-2147483640,"CN=P63,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",P636300雲林分局,P636300雲林分局,P636300雲林分局,P636300雲林分局,P636300雲林分局,P636300雲林分局,"1",a19fb6b02a70a5cfa05e604847a35fe9c0d5e13332a36150ac8587c5a52e11b6,bd2128dfcff29e1934bea1b529d34a85c43d1d6aabe896978e76ae0402e583d2,2012-02-06 15:36:06,2023-01-13 20:33:22,external
"CN=BELN202,OU=BELN202,OU=BELN2,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,BELN202,BELN202,BELN202,-2147483640,"CN=BELN2,OU=BELN2,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",BELN202賦稅署消費稅組,BELN202賦稅署消費稅組,BELN202賦稅署消費稅組,BELN202賦稅署消費稅組,BELN202賦稅署消費稅組,BELN202賦稅署消費稅組,"0",d0db9464576045f038f26f25ec4d9e1d72318c958ce4b9f1638a161e3745b8ca,"727b25a5cf7bd5f629e6d6189f20b1d476d346ed106838ef19fe13c7c9db0279",2013-01-28 09:34:23,2019-11-14 16:39:51,external
"CN=P632H12,OU=P632H12,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,P632H12,P632H12,P632H12,-2147483640,"CN=P636300,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",P632H12雲林分局銷售稅課,P632H12雲林分局銷售稅課,P632H12雲林分局銷售稅課,P632H12雲林分局銷售稅課,P632H12雲林分局銷售稅課,P632H12雲林分局銷售稅課,"1",b0eccdaff62bbddf98f2cc6f0751d07596db20c1f2af7153b27ba4d0aefa439d,"3e7c15af33a0930e7a2ddaf55b3d9dadb0d19e2463898db16abf7a6114317eed",2013-03-08 10:19:14,2023-01-13 18:48:52,external
"CN=P632E10,OU=P632E10,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,P632E10,P632E10,P632E10,-2147483640,"CN=P636300,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",P632E10雲林分局營所遺贈稅課,P632E10雲林分局營所遺贈稅課,P632E10雲林分局營所遺贈稅課,P632E10雲林分局營所遺贈稅課,P632E10雲林分局營所遺贈稅課,P632E10雲林分局營所遺贈稅課,"1","6f38333bf129ad688143f3dff05263d63ead8a14b48c9d5e14f3620a91a4cbf6",bbc66053b5b058c138e60dceb1a2650c6e0d0d07bdd3f5e3a897886ecea401ec,2013-03-08 10:05:42,2023-01-13 18:48:48,external
"CN=P632D09,OU=P632D09,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,P632D09,P632D09,P632D09,-2147483640,"CN=P636300,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",P632D09雲林縣分局徵收課(停用),P632D09雲林縣分局徵收課(停用),P632D09雲林縣分局徵收課(停用),P632D09雲林縣分局徵收課(停用),P632D09雲林縣分局徵收課(停用),P632D09雲林縣分局徵收課(停用),"1","7ee0ce7da2a86332c235b8574002bbd4c0d740f6e9fe18dcb697fe1e0743003f",c36c32c88cf1b46e28d787a7fca28d08745934cc6b9407f1179c1a8dd66bc53c,2013-03-08 10:08:07,2023-01-13 18:48:47,external
"CN=P632E00,OU=P632E00,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,P632E00,P632E00,P632E00,-2147483640,"CN=P636300,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",P632E00雲林縣分局第一課(停用),P632E00雲林縣分局第一課(停用),P632E00雲林縣分局第一課(停用),P632E00雲林縣分局第一課(停用),P632E00雲林縣分局第一課(停用),P632E00雲林縣分局第一課(停用),"1",ff882c0e8d631c180d61f8f3fd2489bdda84bba4410a5cb4ab05bb599211b910,fc8ff16a09431cece5c924da7d8b40af76197784427ae786cd959c9a317c31e9,2013-03-08 10:04:33,2023-01-13 18:48:47,external
"CN=P632F11,OU=P632F11,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,P632F11,P632F11,P632F11,-2147483640,"CN=P636300,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",P632F11雲林分局綜所稅課,P632F11雲林分局綜所稅課,P632F11雲林分局綜所稅課,P632F11雲林分局綜所稅課,P632F11雲林分局綜所稅課,P632F11雲林分局綜所稅課,"1",b59757c4804cf44bce829a46a540045e109f4c66b37a05165f0a9b52259450f3,"822171653141526da1df2305b6e64258318139a63322c10ba43f51e937994708",2013-03-08 10:03:17,2023-01-13 18:48:49,external
"CN=P632F00,OU=P632F00,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,P632F00,P632F00,P632F00,-2147483640,"CN=P636300,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",P632F00雲林縣分局第二課(停用),P632F00雲林縣分局第二課(停用),P632F00雲林縣分局第二課(停用),P632F00雲林縣分局第二課(停用),P632F00雲林縣分局第二課(停用),P632F00雲林縣分局第二課(停用),"1","37069965f256510cdf58d4670751e3bbfb202579d79b5ed8b8a5735c4fe4ea57",b4cb3fe94821eddd2ea1bf97cb90d2d90bcbc99a96d95616930fc08c89eac57d,2013-03-08 10:24:23,2023-01-13 18:48:49,external
"CN=P632G08,OU=P632G08,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,P632G08,P632G08,P632G08,-2147483640,"CN=P636300,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",P632G08雲林縣分局資料課(停用),P632G08雲林縣分局資料課(停用),P632G08雲林縣分局資料課(停用),P632G08雲林縣分局資料課(停用),P632G08雲林縣分局資料課(停用),P632G08雲林縣分局資料課(停用),"1","5a5eee7c64969f66d843b58b4d24df2cd064574bcf8d588fe9a011ecdf23f571","8092c071b5f9154721871a96c67103323300a2213654621efccaf88e805cd83a",2013-03-08 10:21:56,2023-01-13 18:48:50,external
"CN=P632G00,OU=P632G00,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,P632G00,P632G00,P632G00,-2147483640,"CN=P636300,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",P632G00雲林縣分局資料課(停用),P632G00雲林縣分局資料課(停用),P632G00雲林縣分局資料課(停用),P632G00雲林縣分局資料課(停用),P632G00雲林縣分局資料課(停用),P632G00雲林縣分局資料課(停用),"1",c7d146f4fd50871d373ebb061603b1279902742b3000382fa6c9ba7f8e7d65f0,"96567cd98e5e1cfe76fde4cb2c6dc8101ef081b61b0802241cf72bb371b190cc",2013-03-08 10:21:46,2023-01-13 18:48:50,external
"CN=P632C00,OU=P632C00,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,P632C00,P632C00,P632C00,-2147483640,"CN=P636300,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",P632C00雲林縣分局審查課(停用),P632C00雲林縣分局審查課(停用),P632C00雲林縣分局審查課(停用),P632C00雲林縣分局審查課(停用),P632C00雲林縣分局審查課(停用),P632C00雲林縣分局審查課(停用),"1",aafdb60220fa6196bfa5836480d03eca415ab1cd8d0571e78200b9ecab3be858,f7b7e55e1802f87695e7f905048eb1aad2f2b9afbfa133e699f0a646519c43c8,2013-03-08 10:10:33,2023-01-13 18:48:45,external
"CN=P632H00,OU=P632H00,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,P632H00,P632H00,P632H00,-2147483640,"CN=P636300,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",P632H00雲林縣分局第三課(停用),P632H00雲林縣分局第三課(停用),P632H00雲林縣分局第三課(停用),P632H00雲林縣分局第三課(停用),P632H00雲林縣分局第三課(停用),P632H00雲林縣分局第三課(停用),"1",e392aaca03bcc84b63c3ad2307c5052325687f0283d895c2beac1690cc71084f,bd6f509eaf850ab4b5896edb163152fd4b586ac086be14eb696db5cecb236898,2013-03-08 10:18:12,2023-01-13 18:48:51,external
"CN=P632J00,OU=P632J00,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,P632J00,P632J00,P632J00,-2147483640,"CN=P636300,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",P632J00雲林縣分局第四課(停用),P632J00雲林縣分局第四課(停用),P632J00雲林縣分局第四課(停用),P632J00雲林縣分局第四課(停用),P632J00雲林縣分局第四課(停用),P632J00雲林縣分局第四課(停用),"1",c88f88cf95cc153fa9808388973fbf84fcc6bbf05ffbd8a61f4f66f8e1d3c5f0,a02179529fd6e88a7217e1dd5be970cc8cc62a2d4c728f914b52b0778946ff22,2013-03-08 10:13:58,2023-01-13 18:48:52,external
"CN=P632L05,OU=P632L05,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,P632L05,P632L05,P632L05,-2147483640,"CN=P636300,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",P632L05雲林分局主計室,P632L05雲林分局主計室,P632L05雲林分局主計室,P632L05雲林分局主計室,P632L05雲林分局主計室,P632L05雲林分局主計室,"1",c5184114183c53557ba2d0f588fdea126d9a2e91b53261aed5e901bb99bb25fa,b747a029d9478bb5ea2a7e6531507e37085d141c09ad076532792c94fe851d34,2013-03-08 10:08:10,2023-01-13 18:48:55,external
"CN=P632J13,OU=P632J13,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,P632J13,P632J13,P632J13,-2147483640,"CN=P636300,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",P632J13雲林分局服務管理課,P632J13雲林分局服務管理課,P632J13雲林分局服務管理課,P632J13雲林分局服務管理課,P632J13雲林分局服務管理課,P632J13雲林分局服務管理課,"1","2c718ff97d2c3c85fa043875f51a0ab1c4d3c43846fd19db15afbb652b08c698",a66c534ec117256af27039fdbb9a0eba26d094da33bedb94595dfb7278bcf8a8,2013-03-08 10:15:22,2023-01-13 18:48:53,external
"CN=P632M03,OU=P632M03,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,P632M03,P632M03,P632M03,-2147483640,"CN=P636300,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",P632M03雲林分局人事室,P632M03雲林分局人事室,P632M03雲林分局人事室,P632M03雲林分局人事室,P632M03雲林分局人事室,P632M03雲林分局人事室,"1","695704470ce012e0b0be4c453d08de15086e4b99329c4c5cb75b8f7371f07556",ffc3e4de3d21063840b1cca14047e5e9661598cba61484117489b4d928c2cc95,2013-03-08 10:05:11,2023-01-13 18:48:56,external
"CN=P632M00,OU=P632M00,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,P632M00,P632M00,P632M00,-2147483640,"CN=P636300,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",P632M00雲林縣分局人事室(停用),P632M00雲林縣分局人事室(停用),P632M00雲林縣分局人事室(停用),P632M00雲林縣分局人事室(停用),P632M00雲林縣分局人事室(停用),P632M00雲林縣分局人事室(停用),"1",d0cbc81bad5f12a898af1697f6eeb509ada97bb121d4d34f1747459dafc89c9a,d49af94b4b5150e09917274c78f75f9688f06e272c358d9a3e59fe013ae3a8a7,2013-03-08 10:05:05,2023-01-13 18:48:56,external
"CN=P632K00,OU=P632K00,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,P632K00,P632K00,P632K00,-2147483640,"CN=P636300,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",P632K00雲林縣分局秘書室(停用),P632K00雲林縣分局秘書室(停用),P632K00雲林縣分局秘書室(停用),P632K00雲林縣分局秘書室(停用),P632K00雲林縣分局秘書室(停用),P632K00雲林縣分局秘書室(停用),"1",c3466fc28d311486a3774f01005103f4b6dce025ce671ef9416e82f65bd1ede9,"8783df56256a31a4548ee7731c41e9e723d1a6f0c975236cd0c09740530dc45f",2013-03-08 10:11:01,2023-01-13 18:48:53,external
"CN=P632K02,OU=P632K02,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,P632K02,P632K02,P632K02,-2147483640,"CN=P636300,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",P632K02雲林分局秘書室,P632K02雲林分局秘書室,P632K02雲林分局秘書室,P632K02雲林分局秘書室,P632K02雲林分局秘書室,P632K02雲林分局秘書室,"1","0b1678480d10db3f22d357177222dd2c3c9cf60ff264a19295847e4687734e38",bb12942906bbaec4d0e7384e1e1a4808b4ba467b92091024f0e33950d865e906,2013-03-08 10:11:12,2023-01-13 18:48:54,external
"CN=P646401,OU=P646401,OU=P646400,OU=P64,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,P646401,P646401,P646401,-2147483640,"CN=P646400,OU=P646400,OU=P64,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",P646401北港稽徵所主任室,P646401北港稽徵所主任室,P646401北港稽徵所主任室,P646401北港稽徵所主任室,P646401北港稽徵所主任室,P646401北港稽徵所主任室,"1","695c0c7e4d5781888f57efe0cce0411d740b9aefe5e9a98c5eba63911800eee0","01b2511e944a61cf48caf762b7e53bcbcfad687eb3ebcb38e995c0a679c56efe",2013-03-08 10:17:00,2023-01-13 18:50:20,external
"CN=P632L00,OU=P632L00,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,P632L00,P632L00,P632L00,-2147483640,"CN=P636300,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",P632L00雲林縣分局會計室(停用),P632L00雲林縣分局會計室(停用),P632L00雲林縣分局會計室(停用),P632L00雲林縣分局會計室(停用),P632L00雲林縣分局會計室(停用),P632L00雲林縣分局會計室(停用),"1",c5859673633a3faa853e0a9253e906e14d07043b67b7c231f764922e3fb1b820,"709285f129cfeaa2bf80080cab7c16d5c51dd65121d2b27675c977cca74c58ce",2013-03-08 10:08:04,2023-01-13 18:48:55,external
"CN=P646400,OU=P646400,OU=P64,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,P646400,P646400,P646400,-2147483640,"CN=P64,OU=P64,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",P646400北港稽徵所,P646400北港稽徵所,P646400北港稽徵所,P646400北港稽徵所,P646400北港稽徵所,P646400北港稽徵所,"1",c6364fe1d4440599bf72b7a78ae01809c2038c6590f7cdfe1c67a63921e2df48,"3eaafc62143c950dcb08c2ea51235541b8ed810517cb7d3649308256fa1e4de6",2012-02-06 15:36:07,2023-01-13 20:33:33,external
"CN=P646404,OU=P646404,OU=P646400,OU=P64,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,P646404,P646404,P646404,-2147483640,"CN=P646400,OU=P646400,OU=P64,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",P646404北港稽徵所審查股(停用),P646404北港稽徵所審查股(停用),P646404北港稽徵所審查股(停用),P646404北港稽徵所審查股(停用),P646404北港稽徵所審查股(停用),P646404北港稽徵所審查股(停用),"1",fcbfa37340997642a7974e12bf65ea8357042876ab06b9fc03fb5419ed1937f3,"2cb697de38d09ca8c0fec6a18af7ba364a7b584bd46e33a563ba4000d13c0744",2013-03-08 10:17:14,2023-01-13 18:50:22,external
"CN=P646406,OU=P646406,OU=P646400,OU=P64,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,P646406,P646406,P646406,-2147483640,"CN=P646400,OU=P646400,OU=P64,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",P646406北港稽徵所資料股(停用),P646406北港稽徵所資料股(停用),P646406北港稽徵所資料股(停用),P646406北港稽徵所資料股(停用),P646406北港稽徵所資料股(停用),P646406北港稽徵所資料股(停用),"1","903c5d599e0a771d8337bc43d20b51c80a257b815af793960f6337c1ccbf7c3b",ad7e82d346c9a65b340221a5ae94b0323803693d1f5df377c2bf515ccfee33a0,2013-03-08 10:17:24,2023-01-13 18:50:24,external
"CN=P646403,OU=P646403,OU=P646400,OU=P64,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,P646403,P646403,P646403,-2147483640,"CN=P646400,OU=P646400,OU=P64,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",P646403北港稽徵所服務股(停用),P646403北港稽徵所服務股(停用),P646403北港稽徵所服務股(停用),P646403北港稽徵所服務股(停用),P646403北港稽徵所服務股(停用),P646403北港稽徵所服務股(停用),"1","7b237acf6be1adeb8d35c431607c6990e6a4a72aa69f5759c64d39eec072d0af","53719d5d7993ac90032afd3c4941f31dd4dba8c4dad0feb104fc3413771dace7",2013-03-08 10:17:07,2023-01-13 18:50:22,external
