"dn","objectguid","cn","samaccountname","name","grouptype","memberof","extensionattribute10","extensionattribute11","extensionattribute12","extensionattribute13","extensionattribute14","extensionattribute15","mail_enabled","syncattrs_hash","dn_hash","whencreated","whenchanged","placeholder"
"CN=M616109,OU=M616109,OU=M616100,OU=M61,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,M616109,M616109,M616109,-2147483640,"CN=M616100,OU=M616100,OU=M61,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",M616109竹山稽徵所銷售稅股,M616109竹山稽徵所銷售稅股,M616109竹山稽徵所銷售稅股,M616109竹山稽徵所銷售稅股,M616109竹山稽徵所銷售稅股,M616109竹山稽徵所銷售稅股,"1","74cbc2575d4a2589e0e8e854f4cd134679c05cab087240ec0d60f260eca0595f","7236132220f28e3704beeabc9e8b96d2472be10a6f6871cf8320dfba011c2e51",2013-03-08 10:23:39,2023-01-13 18:50:04,inner
"CN=B535308,OU=B535308,OU=B535300,OU=B53,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B535308,B535308,B535308,-2147483640,"CN=B535300,OU=B535300,OU=B53,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B535308東勢稽徵所服務管理股,B535308東勢稽徵所服務管理股,B535308東勢稽徵所服務管理股,B535308東勢稽徵所服務管理股,B535308東勢稽徵所服務管理股,B535308東勢稽徵所服務管理股,"1",a5793a55555612bfbc035d0f5ba2d2dd5fefe40f814a81dc5b88724d6daf9088,b19e7c4ad2afcf2ac9298f27408f3ad928177bc8b73ed21c75c73e26cca7be4c,2013-03-08 10:19:27,2023-01-13 18:49:31,inner
"CN=B585806,OU=B585806,OU=B585800,OU=B58,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B585806,B585806,B585806,-2147483640,"CN=B585800,OU=B585800,OU=B58,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B585806大智稽徵所資料股(停用),B585806大智稽徵所資料股(停用),B585806大智稽徵所資料股(停用),B585806大智稽徵所資料股(停用),B585806大智稽徵所資料股(停用),B585806大智稽徵所資料股(停用),"1",c81342dc85e3d9eed82e4faae49be32ab8e6cd4939df95d24a985f1ad0ec6906,b3f53e974683042a79bfbecaddf68d1631fe2efa4b0a9fd7bbc47ebd3ef42aa0,2013-03-08 10:23:53,2023-01-13 18:49:37,inner
"CN=B585809,OU=B585809,OU=B585800,OU=B58,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B585809,B585809,B585809,-2147483640,"CN=B585800,OU=B585800,OU=B58,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B585809大智稽徵所銷售稅股,B585809大智稽徵所銷售稅股,B585809大智稽徵所銷售稅股,B585809大智稽徵所銷售稅股,B585809大智稽徵所銷售稅股,B585809大智稽徵所銷售稅股,"1",ab91e50c8dbb981259c1150b001004d2c2b8490941b9b9725001fcc51404e155,aab5e3b903004a5446432aa5080c7c4eac1eecf438ff499fa3a991e4a345af39,2013-03-08 10:24:03,2023-01-13 18:49:44,inner
"CN=K464602,OU=K464602,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,K464602,K464602,K464602,-2147483640,"CN=K464600,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",K464602竹南稽徵所審核員,K464602竹南稽徵所審核員,K464602竹南稽徵所審核員,K464602竹南稽徵所審核員,K464602竹南稽徵所審核員,K464602竹南稽徵所審核員,"1",fbc1c582c01c46069225626d951ed1449e3435bc2851e3871ad3f9067eb65a64,b073c9d8c8cf27bb0c1077c5e417d3be763a72e2988822583a28f14daf9b3335,2013-03-08 10:20:24,2023-01-13 18:49:46,inner
"CN=K464603,OU=K464603,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,K464603,K464603,K464603,-2147483640,"CN=K464600,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",K464603竹南稽徵所服務股(停用),K464603竹南稽徵所服務股(停用),K464603竹南稽徵所服務股(停用),K464603竹南稽徵所服務股(停用),K464603竹南稽徵所服務股(停用),K464603竹南稽徵所服務股(停用),"1",d84a5de313094d50828a13677141281ea2879b5bc6aba439c160276b958684d7,"9e625715c69282997bf77850fb3f7346051b2442e4f8f8dd96aa3ce779f452b0",2013-03-08 10:20:27,2023-01-13 18:49:47,inner
"CN=N575702,OU=N575702,OU=N575700,OU=N57,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,N575702,N575702,N575702,-2147483640,"CN=N575700,OU=N575700,OU=N57,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",N575702北斗稽徵所審核員,N575702北斗稽徵所審核員,N575702北斗稽徵所審核員,N575702北斗稽徵所審核員,N575702北斗稽徵所審核員,N575702北斗稽徵所審核員,"1","8402355613c5f2dcfba212b1d1963aad9388cef88da423e9b452725a34c1e89e",f7a3a208db686af1a57156068fad46a2e95d57e4541791e5d6362ce648e80bc1,2013-03-08 10:20:37,2023-01-13 18:50:14,inner
"CN=B585802,OU=B585802,OU=B585800,OU=B58,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B585802,B585802,B585802,-2147483640,"CN=B585800,OU=B585800,OU=B58,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B585802大智稽徵所審核員,B585802大智稽徵所審核員,B585802大智稽徵所審核員,B585802大智稽徵所審核員,B585802大智稽徵所審核員,B585802大智稽徵所審核員,"1","44f3d5cc677ba478143b66aba39c6407493aa3d783326be645cdce5b64ec8f0c",fa1aebfbc92e2de9caa058fe72ddb6aba37227a7ed542c350255a5597dc0370d,2013-03-08 10:23:29,2024-06-20 11:16:49,inner
"CN=BELN201,OU=BELN201,OU=BELN2,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,BELN201,BELN201,BELN201,-2147483640,"CN=BELN2,OU=BELN2,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",BELN201賦稅署所得稅組,BELN201賦稅署所得稅組,BELN201賦稅署所得稅組,BELN201賦稅署所得稅組,BELN201賦稅署所得稅組,BELN201賦稅署所得稅組,"0","2fdd51ff3ec9409c174c32c4922e91228c5fcc9b54d3378ff9e2ba8c0f5a3398","82a40a5e4ad3da084aee78a80857a791194652c1208f4c104b585c12406dd4b4",2013-01-28 09:34:18,2019-11-14 16:39:44,inner
"CN=BELN205,OU=BELN205,OU=BELN2,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,BELN205,BELN205,BELN205,-2147483640,"CN=BELN2,OU=BELN2,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",BELN205賦稅署稽核組,BELN205賦稅署稽核組,BELN205賦稅署稽核組,BELN205賦稅署稽核組,BELN205賦稅署稽核組,BELN205賦稅署稽核組,"0","4e6899a68815caa4ac519b4a3863dac235d1e5f5838b0db36355116019be63b1","0da554d02bd9f296189a79fe1f494b435c1743f328f7a5c2ce5222e2cdea18fd",2013-01-28 09:34:32,2019-11-14 16:39:55,inner
"CN=BELN210,OU=BELN210,OU=BELN2,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,BELN210,BELN210,BELN210,-2147483640,"CN=BELN2,OU=BELN2,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",BELN210賦稅署中部辦公室,BELN210賦稅署中部辦公室,BELN210賦稅署中部辦公室,BELN210賦稅署中部辦公室,BELN210賦稅署中部辦公室,BELN210賦稅署中部辦公室,"0","086435c5f9df4e12f8c766d1f22fabde2e1cdad42ba5652dd295c099186ca9e8","009abd16ab465c7cba0498053ac8213f35ad0918c192ebb92fcbcbb2b22bbc52",2013-01-28 09:34:47,2019-11-14 16:40:05,inner
"CN=B535310,OU=B535310,OU=B535300,OU=B53,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B535310,B535310,B535310,-2147483640,"CN=B535300,OU=B535300,OU=B53,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B535310東勢稽徵所第四股(停用),B535310東勢稽徵所第四股(停用),B535310東勢稽徵所第四股(停用),B535310東勢稽徵所第四股(停用),B535310東勢稽徵所第四股(停用),B535310東勢稽徵所第四股(停用),"1","4748b2bd7fe733bc05d6b92e9e8e0e8b4e54b46d6828ff9340b2840ad8117ce0",d9a79a79df46b1c19a2979cf492301a66a82233c850f23d80152cc522abe58c9,2013-03-08 10:21:36,2023-01-13 18:49:32,inner
"CN=B585803,OU=B585803,OU=B585800,OU=B58,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B585803,B585803,B585803,-2147483640,"CN=B585800,OU=B585800,OU=B58,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B585803大智稽徵所服務股(停用),B585803大智稽徵所服務股(停用),B585803大智稽徵所服務股(停用),B585803大智稽徵所服務股(停用),B585803大智稽徵所服務股(停用),B585803大智稽徵所服務股(停用),"1","8464b0af0dcec85d64a4b2fcc0ff31ece745ca37c208f2196b4ae7b29254e25e","891e6ffd57377c349491575a0145177e22f68fa29fedb7e26952d353f234bc56",2013-03-08 10:23:35,2023-01-13 18:49:35,inner
"CN=B585805,OU=B585805,OU=B585800,OU=B58,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B585805,B585805,B585805,-2147483640,"CN=B585800,OU=B585800,OU=B58,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B585805大智稽徵所徵收股(停用),B585805大智稽徵所徵收股(停用),B585805大智稽徵所徵收股(停用),B585805大智稽徵所徵收股(停用),B585805大智稽徵所徵收股(停用),B585805大智稽徵所徵收股(停用),"1","646f7439396a0f217e6926fe0aaba138e6578c7f636fde18ab74c83c9b2d78c1","9898d8ba7eacc199de7ad70394b13e07be7a47b909f82cfacc9708188392bc2f",2013-03-08 10:23:46,2023-01-13 18:49:36,inner
"CN=BELN310,OU=BELN310,OU=BELN3,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,BELN310,BELN310,BELN310,-2147483640,"CN=BELN3,OU=BELN3,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",BELN310基隆關,BELN310基隆關,BELN310基隆關,BELN310基隆關,BELN310基隆關,BELN310基隆關,"0",e3c799ac69ed23c7842072b1dd27a8ff46e25281268f4824ccdb74b4cff55be3,"6eb1ece0d5547b3953c737ff26fe622937ca0a72595316cf4910ed7ad08764da",2013-01-28 09:35:05,2019-11-14 16:40:11,inner
"CN=BELN330,OU=BELN330,OU=BELN3,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,BELN330,BELN330,BELN330,-2147483640,"CN=BELN3,OU=BELN3,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",BELN330臺中關,BELN330臺中關,BELN330臺中關,BELN330臺中關,BELN330臺中關,BELN330臺中關,"0","4e666c0823aea1e64a42262ae4f9c873627714786d36eebfa09edbf2ed946985","22eeb95cfee920282b07e667923bc6efca910f48371e1a2ae48a0b3c08870abc",2013-01-28 09:35:14,2019-11-14 16:40:13,inner
"CN=BELN320,OU=BELN320,OU=BELN3,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,BELN320,BELN320,BELN320,-2147483640,"CN=BELN3,OU=BELN3,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",BELN320臺北關,BELN320臺北關,BELN320臺北關,BELN320臺北關,BELN320臺北關,BELN320臺北關,"0","0f9e302dcf6a53b4c5794f1065c1cdda900aacfee9153ea462cfa56180cc20d7",f5573fa7349e1386f7357e7efe7bfc2ca550b3cae3a82c1f0c0af4a7227d7fd5,2013-01-28 09:35:09,2019-11-14 16:40:13,inner
"CN=K464605,OU=K464605,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,K464605,K464605,K464605,-2147483640,"CN=K464600,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",K464605竹南稽徵所徵收股(停用),K464605竹南稽徵所徵收股(停用),K464605竹南稽徵所徵收股(停用),K464605竹南稽徵所徵收股(停用),K464605竹南稽徵所徵收股(停用),K464605竹南稽徵所徵收股(停用),"1","349ddaab456670e8e05c56e3007e76614cc7b3be5d604d9dcf2648121ff79582","90e339ea7d7dfec20fe125f333fb307bed992fdbd2aed160da6bb60739ed1af0",2013-03-08 10:20:41,2023-01-13 18:49:48,inner
"CN=K464606,OU=K464606,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,K464606,K464606,K464606,-2147483640,"CN=K464600,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",K464606竹南稽徵所資料股(停用),K464606竹南稽徵所資料股(停用),K464606竹南稽徵所資料股(停用),K464606竹南稽徵所資料股(停用),K464606竹南稽徵所資料股(停用),K464606竹南稽徵所資料股(停用),"1","129dd009e0839d238a007c8e95d663d940ecf7b47b7572b6dd16faf58e8852b7","42e84173273aeb388f0cca77c16f3cc1a1eabb7149953000f7969a857c81d2f8",2013-03-08 10:20:48,2023-01-13 18:49:49,inner
"CN=M606006,OU=M606006,OU=M606000,OU=M60,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,M606006,M606006,M606006,-2147483640,"CN=M606000,OU=M606000,OU=M60,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",M606006埔里稽徵所資料股(停用),M606006埔里稽徵所資料股(停用),M606006埔里稽徵所資料股(停用),M606006埔里稽徵所資料股(停用),M606006埔里稽徵所資料股(停用),M606006埔里稽徵所資料股(停用),"1","43d74007872c8553d459b4addb9675138ce12be59aba067a816e7da3125f209d",da7cb6488eb86e243b5cfc1801e1ab2fe57e0c91249731d02f2425ee24ad790b,2013-03-08 10:09:20,2023-01-13 18:49:54,inner
"CN=M606007,OU=M606007,OU=M606000,OU=M60,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,M606007,M606007,M606007,-2147483640,"CN=M606000,OU=M606000,OU=M60,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",M606007埔里稽徵所營所遺贈稅股,M606007埔里稽徵所營所遺贈稅股,M606007埔里稽徵所營所遺贈稅股,M606007埔里稽徵所營所遺贈稅股,M606007埔里稽徵所營所遺贈稅股,M606007埔里稽徵所營所遺贈稅股,"1","82138a82d9486c5c94c14d687aff731d98d16a008cc7031e38319999551a7526","0edd1794c76b435d28c50178a096cfb9dfe5c0ee3d849e1d9351130dee15622d",2013-03-08 10:09:24,2023-01-13 18:49:54,inner
"CN=BELN402,OU=BELN402,OU=BELN4,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,BELN402,BELN402,BELN402,-2147483640,"CN=BELN4,OU=BELN4,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",BELN402統計處第二科,BELN402統計處第二科,BELN402統計處第二科,BELN402統計處第二科,BELN402統計處第二科,BELN402統計處第二科,"0",e2bac964e97da2c5873af68e24842dd0fa73ee038cb359e539fbdb9ecb1195f0,eb24a6ebea5cd6c5e081f1233bae3fb7e2cfc359f66da33b4acada445a780cd0,2013-01-28 09:35:29,2019-11-14 16:40:14,inner
"CN=BELN4,OU=BELN4,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,BELN4,BELN4,BELN4,-2147483640,"CN=BELROOT,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",BELN4統計處,BELN4統計處,BELN4統計處,BELN4統計處,BELN4統計處,BELN4統計處,"0","3033b3aeef60a66db505e26c582aabb4dd58847cb456ff37823a13f74148fb66","88e349185015b18089d500f996a776959fefd46003378918c00eaf8d45332ee6",2013-01-28 09:35:24,2019-11-14 16:40:14,inner
"CN=BELN5,OU=BELN5,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,BELN5,BELN5,BELN5,-2147483640,"CN=BELROOT,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",BELN5印刷廠,BELN5印刷廠,BELN5印刷廠,BELN5印刷廠,BELN5印刷廠,BELN5印刷廠,"0","675497c69ad9948e23731d411bab6ba8913da91cebcb8f9e190f54f71d156a84",d13c13fc5855517cc4b423a33861382697e64b7d464cf6aa464fba906dc2d475,2013-01-28 09:35:39,2019-11-14 16:40:15,inner
"CN=BELN610,OU=BELN610,OU=BELN6,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,BELN610,BELN610,BELN610,-2147483640,"CN=BELN6,OU=BELN6,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",BELN610國有財產署總署,BELN610國有財產署總署,BELN610國有財產署總署,BELN610國有財產署總署,BELN610國有財產署總署,BELN610國有財產署總署,"0","0da008992607a3047e62fb642fe87c85b2d4e19504b5333f4e9ac765cd18a49e","3f590adcdf79893948964adeead7528c9288cfbb2b2092beeda1776643b71b61",2013-10-29 14:45:38,2019-11-14 16:40:15,inner
"CN=M616102,OU=M616102,OU=M616100,OU=M61,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,M616102,M616102,M616102,-2147483640,"CN=M616100,OU=M616100,OU=M61,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",M616102竹山稽徵所審核員,M616102竹山稽徵所審核員,M616102竹山稽徵所審核員,M616102竹山稽徵所審核員,M616102竹山稽徵所審核員,M616102竹山稽徵所審核員,"1","96ef343257ad4266c97343362989f780f2de6b85c919c2152851f04972fc75c8","7484e22553cecf3cad5265a430b7d904e3ec22858fe1f5ef78c983f06a2e53d5",2013-03-08 10:22:57,2023-01-13 18:50:00,inner
"CN=M616106,OU=M616106,OU=M616100,OU=M61,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,M616106,M616106,M616106,-2147483640,"CN=M616100,OU=M616100,OU=M61,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",M616106竹山稽徵所資料股(停用),M616106竹山稽徵所資料股(停用),M616106竹山稽徵所資料股(停用),M616106竹山稽徵所資料股(停用),M616106竹山稽徵所資料股(停用),M616106竹山稽徵所資料股(停用),"1","98e4fd48a61bd3b42e0122e2494ee328283f3bfbb4a15482c77ee6f63c013999",e663c85086e1b59ea83c2adfbace95e0bd66950bc25b7535f161c86774c57aec,2013-03-08 10:23:15,2023-01-13 18:50:03,inner
"CN=M616107,OU=M616107,OU=M616100,OU=M61,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,M616107,M616107,M616107,-2147483640,"CN=M616100,OU=M616100,OU=M61,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",M616107竹山稽徵所營所遺贈稅股,M616107竹山稽徵所營所遺贈稅股,M616107竹山稽徵所營所遺贈稅股,M616107竹山稽徵所營所遺贈稅股,M616107竹山稽徵所營所遺贈稅股,M616107竹山稽徵所營所遺贈稅股,"1",bc0e71ccd8a187f6cc0afbfb63402ffc998b4ef91a8a200e1f9d0cc47f7a2aa0,"07d6b9ad64e7819906c13d4511a3ecdb51e3c16b69d82556aff11140b6412cd1",2013-03-08 10:23:25,2023-01-13 18:50:03,inner
"CN=B011C00,OU=B011C00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,B011C00,B011C00,B011C00,-2147483640,"CN=B01,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B011C00營所稅組,B011C00營所稅組,B011C00營所稅組,B011C00營所稅組,B011C00營所稅組,B011C00營所稅組,"1",d9ebf0f525073d038d9a0c94abd302b4f8bf492903260b404d56dcac82e87d5b,"2eead4e60a7f2af4c4c68460924bd0fb4b395e7940eea2b96c4cbb947a70baf4",2012-02-06 15:32:53,2023-01-13 20:33:02,inner
"CN=BELN621,OU=BELN621,OU=BELN6,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,BELN621,BELN621,BELN621,-2147483640,"CN=BELN6,OU=BELN6,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",BELN621國有財產署桃園辦事處,BELN621國有財產署桃園辦事處,BELN621國有財產署桃園辦事處,BELN621國有財產署桃園辦事處,BELN621國有財產署桃園辦事處,BELN621國有財產署桃園辦事處,"0","9fe493b55b92024eae5f4a1c6991250b702afd5d904733e0070ca42ca451682b","659079b3f55b95726cd077463e0a13e1cb709c814183e9169f204c32e1d096ee",2013-11-20 16:53:10,2019-11-14 16:40:37,inner
"CN=BELN622,OU=BELN622,OU=BELN6,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,BELN622,BELN622,BELN622,-2147483640,"CN=BELN6,OU=BELN6,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",BELN622國有財產署基隆辦事處,BELN622國有財產署基隆辦事處,BELN622國有財產署基隆辦事處,BELN622國有財產署基隆辦事處,BELN622國有財產署基隆辦事處,BELN622國有財產署基隆辦事處,"0","5ed6a317a1637947866290ebc42dd8c370b3e9b0c221f852edc15214c1fd2656","242c42f89810f683bdd3b1ddbae74ab584ed3b59a1f164de247a2b821d637df7",2013-11-20 16:54:11,2019-11-14 16:40:41,inner
"CN=BELN626,OU=BELN626,OU=BELN6,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,BELN626,BELN626,BELN626,-2147483640,"CN=BELN6,OU=BELN6,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",BELN626國有財產署金馬辦事處,BELN626國有財產署金馬辦事處,BELN626國有財產署金馬辦事處,BELN626國有財產署金馬辦事處,BELN626國有財產署金馬辦事處,BELN626國有財產署金馬辦事處,"0",f13f944bc3d1fd07eca3e513858cb96d6eeaf09a999d5befc226411acd9af75b,"1173b394912f5f98f1353948c62b2e7b262f17f1e715622f24c148fad3671c5f",2013-11-20 16:56:00,2019-11-14 16:40:52,inner
"CN=M606009,OU=M606009,OU=M606000,OU=M60,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,M606009,M606009,M606009,-2147483640,"CN=M606000,OU=M606000,OU=M60,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",M606009埔里稽徵所銷售稅股,M606009埔里稽徵所銷售稅股,M606009埔里稽徵所銷售稅股,M606009埔里稽徵所銷售稅股,M606009埔里稽徵所銷售稅股,M606009埔里稽徵所銷售稅股,"1","94a61367006aaf44c4f8e6ec758a55997c5038dbba30dc2e9ba92ef0459ea26e",f557cc9f3066f1e7f706f6991c3416795f5acaab59d575e5dc64fe4212cb01bd,2013-03-08 10:09:34,2023-01-13 18:49:56,inner
"CN=M616101,OU=M616101,OU=M616100,OU=M61,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,M616101,M616101,M616101,-2147483640,"CN=M616100,OU=M616100,OU=M61,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",M616101竹山稽徵所主任室,M616101竹山稽徵所主任室,M616101竹山稽徵所主任室,M616101竹山稽徵所主任室,M616101竹山稽徵所主任室,M616101竹山稽徵所主任室,"1",bbc97599b1499c5dd3e7076916dd8776b650ac5649d540d764e5b27bf9d7e5cf,"74c84bcfb746033abcae3d6d734384a1ebedc0bc1e467aaa3aec0e38d037fd3b",2013-03-08 10:22:54,2023-01-13 18:50:00,inner
"CN=M616108,OU=M616108,OU=M616100,OU=M61,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,M616108,M616108,M616108,-2147483640,"CN=M616100,OU=M616100,OU=M61,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",M616108竹山稽徵所服務管理股,M616108竹山稽徵所服務管理股,M616108竹山稽徵所服務管理股,M616108竹山稽徵所服務管理股,M616108竹山稽徵所服務管理股,M616108竹山稽徵所服務管理股,"1",f81f197ef16c508ec9ee56069b101e3f4d2f61ce3b5ffdd19970cf85f1099925,"38e78705040d3241fba8afeaaf0657387ee410d7578c22895f340d65e9977c81",2013-03-08 10:23:32,2023-01-13 18:50:04,inner
"CN=BELN625,OU=BELN625,OU=BELN6,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,BELN625,BELN625,BELN625,-2147483640,"CN=BELN6,OU=BELN6,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",BELN625國有財產署臺東辦事處,BELN625國有財產署臺東辦事處,BELN625國有財產署臺東辦事處,BELN625國有財產署臺東辦事處,BELN625國有財產署臺東辦事處,BELN625國有財產署臺東辦事處,"0","6c71225f36224e44f46888f0550cd89979c4260191891e361d27ec56063da7cd","15f9e06b9b01b04ac9199a0a725b4e219890ab841b5429f1d15a344c25287fe3",2013-11-20 16:55:44,2019-11-14 16:40:52,inner
"CN=M616110,OU=M616110,OU=M616100,OU=M61,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,M616110,M616110,M616110,-2147483640,"CN=M616100,OU=M616100,OU=M61,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",M616110竹山稽徵所第四股(停用),M616110竹山稽徵所第四股(停用),M616110竹山稽徵所第四股(停用),M616110竹山稽徵所第四股(停用),M616110竹山稽徵所第四股(停用),M616110竹山稽徵所第四股(停用),"1",e477493bcf4141244090f0ffc06e6d95cde0d97da79d0947e7bdfb2addf9c3d7,"02b1a26ea882330d36d36b5a99ca5b5b94284344e143ad6abbd85599f4452c99",2013-03-08 10:24:30,2023-01-13 18:50:05,inner
"CN=N565601,OU=N565601,OU=N565600,OU=N56,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,N565601,N565601,N565601,-2147483640,"CN=N565600,OU=N565600,OU=N56,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",N565601員林稽徵所主任室,N565601員林稽徵所主任室,N565601員林稽徵所主任室,N565601員林稽徵所主任室,N565601員林稽徵所主任室,N565601員林稽徵所主任室,"1","1f5b8a135e49219e57f079660ef5503fe6c43aceecbac9e9048b1dfd1b5894fa","1071009448f6d2654780f935cbe2e6c0e73bf3a577840fa19dccc3e64446405e",2013-03-08 10:06:50,2023-01-13 18:50:06,inner
"CN=N565602,OU=N565602,OU=N565600,OU=N56,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,N565602,N565602,N565602,-2147483640,"CN=N565600,OU=N565600,OU=N56,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",N565602員林稽徵所審核員,N565602員林稽徵所審核員,N565602員林稽徵所審核員,N565602員林稽徵所審核員,N565602員林稽徵所審核員,N565602員林稽徵所審核員,"1","3914373810c94bff7196ad3f8da43ac7448aa2ce62b5384f9f73ab9f5a13fa82",b4ea8815dde8d5507ab76b0cbd7278e5392d139884911c1144906c44d8c06fea,2013-03-08 10:06:53,2023-01-13 18:50:07,inner
"CN=N565603,OU=N565603,OU=N565600,OU=N56,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",,N565603,N565603,N565603,-2147483640,"CN=N565600,OU=N565600,OU=N56,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",N565603員林稽徵所服務股(停用),N565603員林稽徵所服務股(停用),N565603員林稽徵所服務股(停用),N565603員林稽徵所服務股(停用),N565603員林稽徵所服務股(停用),N565603員林稽徵所服務股(停用),"1",d1adc1b3417d8fa9d7d4654094222e669b8dfd84cb115f98c98d26fba5fd8221,"5d926dbdb9dfd21ed5099e581dec230138fde08020360622d6cc5825ffec99e0",2013-03-08 10:06:57,2023-01-13 18:50:08,inner
